date,close
2018-02-16,0.80530
2018-02-19,0.80570
2018-02-20,0.81030
2018-02-21,0.81430
2018-02-22,0.81080
2018-02-23,0.81320
2018-02-26,0.81180
2018-02-27,0.81700
2018-02-28,0.81980
2018-03-01,0.81450
2018-03-02,0.81170
2018-03-05,0.81050
2018-03-06,0.80480
2018-03-07,0.80520
2018-03-08,0.81190
2018-03-09,0.81230
2018-03-12,0.81050
2018-03-13,0.80660
2018-03-14,0.80820
2018-03-15,0.81240
2018-03-16,0.81300
2018-03-19,0.81040
2018-03-20,0.81640
2018-03-21,0.80990
2018-03-22,0.81140
2018-03-23,0.80890
2018-03-26,0.80280
2018-03-27,0.80580
2018-03-28,0.81210
2018-03-29,0.81250
2018-03-30,0.81120
2018-04-02,0.81270
2018-04-03,0.81460
2018-04-04,0.81380
2018-04-05,0.81650
2018-04-06,0.81380
2018-04-09,0.81130
2018-04-10,0.80890
2018-04-11,0.80810
2018-04-12,0.81090
2018-04-13,0.81060
2018-04-16,0.80740
2018-04-17,0.80800
2018-04-18,0.80750
2018-04-19,0.80990
2018-04-20,0.81380
2018-04-23,0.81880
2018-04-24,0.81730
2018-04-25,0.82140
2018-04-26,0.82580
2018-04-27,0.82430
2018-04-30,0.82760
2018-05-01,0.83380
2018-05-02,0.83620
2018-05-03,0.83400
2018-05-04,0.83570
2018-05-07,0.83840
2018-05-08,0.84280
2018-05-09,0.84340
2018-05-10,0.83880
2018-05-11,0.83690
2018-05-14,0.83800
2018-05-15,0.84570
2018-05-16,0.84600
2018-05-17,0.84720
2018-05-18,0.84940
2018-05-21,0.84750
2018-05-22,0.84850
2018-05-23,0.85410
2018-05-24,0.85280
2018-05-25,0.85720
2018-05-28,0.85980
2018-05-29,0.86620
2018-05-30,0.85710
2018-05-31,0.85410
2018-06-01,0.85720
2018-06-04,0.85450
2018-06-05,0.85300
2018-06-06,0.84850
2018-06-07,0.84740
2018-06-08,0.84960
2018-06-11,0.84910
2018-06-12,0.85120
2018-06-13,0.84740
2018-06-14,0.86320
2018-06-15,0.86170
2018-06-18,0.86020
2018-06-19,0.86270
2018-06-20,0.86360
2018-06-21,0.86090
2018-06-22,0.85800
2018-06-25,0.85430
2018-06-26,0.85810
2018-06-27,0.86480
2018-06-28,0.86470
2018-06-29,0.85540
2018-07-02,0.85880
2018-07-03,0.85740
2018-07-04,0.85740
2018-07-05,0.85510
2018-07-06,0.85040
2018-07-09,0.85080
2018-07-10,0.85190
2018-07-11,0.85620
2018-07-12,0.85700
2018-07-13,0.85550
2018-07-16,0.85370
2018-07-17,0.85750
2018-07-18,0.85840
2018-07-19,0.85850
2018-07-20,0.85230
2018-07-23,0.85500
2018-07-24,0.85580
2018-07-25,0.85220
2018-07-26,0.85870
2018-07-27,0.85810
2018-07-30,0.85380
2018-07-31,0.85540
2018-08-01,0.85710
2018-08-02,0.86280
2018-08-03,0.86420
2018-08-06,0.86500
2018-08-07,0.86190
2018-08-08,0.86090
2018-08-09,0.86780
2018-08-10,0.87600
2018-08-13,0.87660
2018-08-14,0.88080
2018-08-15,0.88110
2018-08-16,0.87890
2018-08-17,0.87330
2018-08-20,0.86990
2018-08-21,0.86380
2018-08-22,0.86200
2018-08-23,0.86620
2018-08-24,0.86010
2018-08-27,0.85600
2018-08-28,0.85490
2018-08-29,0.85390
2018-08-30,0.85720
2018-08-31,0.86160
2018-09-03,0.86060
2018-09-04,0.86310
2018-09-05,0.85940
2018-09-06,0.86000
2018-09-07,0.86500
2018-09-10,0.86230
2018-09-11,0.86160
2018-09-12,0.85980
2018-09-13,0.85510
2018-09-14,0.85960
2018-09-17,0.85650
2018-09-18,0.85600
2018-09-19,0.85660
2018-09-20,0.84870
2018-09-21,0.85270
2018-09-24,0.85080
2018-09-25,0.84960
2018-09-26,0.85090
2018-09-27,0.85920
2018-09-28,0.86120
2018-10-01,0.86360
2018-10-02,0.86550
2018-10-03,0.87050
2018-10-04,0.86810
2018-10-05,0.86770
2018-10-08,0.86990
2018-10-09,0.86960
2018-10-10,0.86670
2018-10-11,0.86240
2018-10-12,0.86440
2018-10-15,0.86300
2018-10-16,0.86370
2018-10-17,0.86940
2018-10-18,0.87270
2018-10-19,0.86700
2018-10-22,0.87190
2018-10-23,0.87130
2018-10-24,0.87690
2018-10-25,0.87900
2018-10-26,0.87660
2018-10-29,0.87900
2018-10-30,0.88120
2018-10-31,0.88340
2018-11-01,0.87660
2018-11-02,0.87790
2018-11-05,0.87620
2018-11-06,0.87530
2018-11-07,0.87450
2018-11-08,0.87970
2018-11-09,0.88160
2018-11-12,0.89080
2018-11-13,0.88480
2018-11-14,0.88370
2018-11-15,0.88290
2018-11-16,0.87530
2018-11-19,0.87270
2018-11-20,0.87950
2018-11-21,0.87810
2018-11-22,0.87650
2018-11-23,0.88150
2018-11-26,0.88230
2018-11-27,0.88520
2018-11-28,0.87940
2018-11-29,0.87790
2018-11-30,0.88340
2018-12-03,0.88050
2018-12-04,0.88140
2018-12-05,0.88100
2018-12-06,0.87880
2018-12-07,0.87830
2018-12-10,0.88070
2018-12-11,0.88270
2018-12-12,0.87910
2018-12-13,0.88010
2018-12-14,0.88410
2018-12-17,0.88100
